EDB;Year;Asset category;Asset class;Units;Quantity end;over_age;Average age;Grade 1;Grade 2;Five-year replacement;Grade unknown (proportion);Year unknown;Over ODV life;"ODV lives
value"
Alpine Energy;2017;Distribution cables;Distribution Submarine Cable;km;0;0;;0;0;0;0;0;;70
Alpine Energy;2017;Distribution cables;Distribution UG PILC;km;136,3241;0;34,47449;0;0;0;0;0,54361654;3,072693;70
Alpine Energy;2017;Distribution cables;Distribution UG XLPE or PVC;km;149,6805;1,815932;9,988282;0;0;0;0;0,53796741;3,874161;45
Alpine Energy;2017;Distribution lines;Distribution OH Aerial Cable Conductor;km;0;0;;0;0;0;0;0;;60
Alpine Energy;2017;Distribution lines;Distribution OH Open Wire Conductor;km;2900;711,98;39,49315;0;0;0;1;5,9448087;;60
Alpine Energy;2017;Distribution lines;SWER conductor;km;7,24838;0;42,00002;0;0;0;0;0;;60
Alpine Energy;2017;Distribution poles;Concrete poles / steel structure;No.;27509;3001,8;36,27318;0,04425454;0,11002594;0,04425454;0;889;2,909151;60
Alpine Energy;2017;Distribution poles;Other pole types;No.;381;52,8;39,33227;0;0;0;0;68;;60
Alpine Energy;2017;Distribution poles;Wood poles;No.;21499;6406;31,33805;0,09847269;0,08325136;0,09847269;0;1691;2,791872;45
Alpine Energy;2017;Distribution substations;Ground Mounted Substation Housing;No.;0;;;0;0;0;1;0;;
Alpine Energy;2017;Distribution switchgear;3.3/6.6/11/22kV CB (Indoor);No.;0;0;;0;0;0;1;0;;45
Alpine Energy;2017;Distribution switchgear;3.3/6.6/11/22kV CB (pole mounted) - reclosers and sectionalisers;No.;44;2;8,795455;0;0;0;1;0;;40
Alpine Energy;2017;Distribution switchgear;3.3/6.6/11/22kV RMU;No.;371;71,2;21,1282;0;0;0;1;20;;40
Alpine Energy;2017;Distribution switchgear;3.3/6.6/11/22kV Switch (ground mounted) - except RMU;No.;68;16,8;28,60606;0;0;0;1;2;;35
Alpine Energy;2017;Distribution switchgear;3.3/6.6/11/22kV Switches and fuses (pole mounted);No.;7177;2248,8;23,56704;0;0;0;1;121;;35
Alpine Energy;2017;Distribution transformers;Ground Mounted Transformer;No.;934;67,6;19,23862;0,04609475;0,0268886;0,04609475;0;33;3,46991;45
Alpine Energy;2017;Distribution transformers;Pole Mounted Transformer;No.;4971;1507,7;29,09822;0,01434426;0,03709016;0,01434426;0;13;3,393033;45
Alpine Energy;2017;Distribution transformers;Voltage regulators;No.;31;0;8,935484;0;0;0;1;0;;45
Alpine Energy;2017;LV cables;LV UG Cable;km;347,1251;0,039462;27,56857;0,10742821;0,10013295;0,10742821;0;1,098035;2,989733;70
Alpine Energy;2017;LV lines;LV OH Conductor;km;378,4005;51,80872;45,55819;0;0;0;1;12,750481;;60
Alpine Energy;2017;Subtransmission cables;Subtransmission UG 110kV+ (Gas Pressurised);km;0;0;;0;0;0;0;0;;70
Alpine Energy;2017;Subtransmission cables;Subtransmission UG 110kV+ (Oil pressurised);km;0;0;;0;0;0;0;0;;70
Alpine Energy;2017;Subtransmission cables;Subtransmission UG 110kV+ (PILC);km;0;0;;0;0;0;0;0;;70
Alpine Energy;2017;Subtransmission cables;Subtransmission UG 110kV+ (XLPE);km;0;0;;0;0;0;0;0;;45
Alpine Energy;2017;Subtransmission cables;Subtransmission UG up to 66kV (Gas pressurised);km;0;0;;0;0;0;0;0;;70
Alpine Energy;2017;Subtransmission cables;Subtransmission UG up to 66kV (Oil pressurised);km;0;0;;0;0;0;0;0;;70
Alpine Energy;2017;Subtransmission cables;Subtransmission UG up to 66kV (PILC);km;0;0;;0;0;0;0;0;;70
Alpine Energy;2017;Subtransmission cables;Subtransmission UG up to 66kV (XLPE);km;40,11637;0;11,84605;0;0;0;0;0;3,90752;45
Alpine Energy;2017;Subtransmission cables;Subtransmission submarine cable;km;0;0;;0;0;0;0;0;;70
Alpine Energy;2017;Subtransmission lines;Subtransmission OH 110kV+ conductor;km;23,94482;0;3,999738;0;0;0;0;0;;60
Alpine Energy;2017;Subtransmission lines;Subtransmission OH up to 66kV conductor;km;243,5803;5,88629;28,93032;0;0;0;1;0;;60
Alpine Energy;2017;Zone substation switchgear;22/33kV CB (Indoor);No.;6;0;5;0;0;0;0;0;4;45
Alpine Energy;2017;Zone substation switchgear;22/33kV CB (Outdoor);No.;17;7,4;27,58824;0,1429;0,2857;0;0;0;2,7142;40
Alpine Energy;2017;Zone substation switchgear;3.3/6.6/11/22kV CB (ground mounted);No.;210;20,5;13,97143;0;0,063;0;0;0;3,729;35
Alpine Energy;2017;Zone substation switchgear;3.3/6.6/11/22kV CB (pole mounted);No.;0;0;;0;0;0;0;0;4;35
Alpine Energy;2017;Zone substation switchgear;33kV RMU;No.;0;0;;0;0;0;0;0;;40
Alpine Energy;2017;Zone substation switchgear;33kV Switch (Ground Mounted);No.;8;1,3;12,25;0;0;0;1;0;;35
Alpine Energy;2017;Zone substation switchgear;33kV Switch (Pole Mounted);No.;113;27,7;16,53982;0;0;0;1;0;;35
Alpine Energy;2017;Zone substation switchgear;50/66/110kV CB (Indoor);No.;0;0;;0;0;0;0;0;;35
Alpine Energy;2017;Zone substation switchgear;50/66/110kV CB (Outdoor);No.;1;0;8;0;0;0;0;0;4;40
Alpine Energy;2017;Zone substation transformers;Zone Substation Transformers;No.;27;10;29,55556;0;0,13;0;0;0;3,566;40
Aurora Energy;2017;Distribution cables;Distribution Submarine Cable;km;1;0,8;72;1;0;0;0;0;1;70
Aurora Energy;2017;Distribution cables;Distribution UG PILC;km;428;6,4;32,15421;0;0;0;0;0;3,4744;70
Aurora Energy;2017;Distribution cables;Distribution UG XLPE or PVC;km;586;1,5;11,63481;0;0,00006713;0;0;0;3,887534;45
Aurora Energy;2017;Distribution lines;Distribution OH Aerial Cable Conductor;km;0;0;;0;0;0;0;0;;60
Aurora Energy;2017;Distribution lines;Distribution OH Open Wire Conductor;km;2306;469,8;42,29531;0,5333;0,1772;0,22106632;0;0;1,7983;60
Aurora Energy;2017;Distribution lines;SWER conductor;km;9;4,8;56,44444;0;0,32273263;0;0;0;3,354535;60
Aurora Energy;2017;Distribution poles;Concrete poles / steel structure;No.;23132;1402,6;35,10963;0,00507122;0,00163161;0,0126119;0;0;3,953477;60
Aurora Energy;2017;Distribution poles;Other pole types;No.;0;0;;0,11764706;0;0,1176;0;0;3,647059;60
Aurora Energy;2017;Distribution poles;Wood poles;No.;30820;15101,9;41,27255;0,03861497;0,22620073;0,22383916;0;0;3,14945;45
Aurora Energy;2017;Distribution substations;Ground Mounted Substation Housing;No.;2811;;19,11455;0,09992785;0,07215007;0;0;0;3,316017;
Aurora Energy;2017;Distribution switchgear;3.3/6.6/11/22kV CB (Indoor);No.;5;0,3;18,8;0;0;0;0;0;3,6;45
Aurora Energy;2017;Distribution switchgear;3.3/6.6/11/22kV CB (pole mounted) - reclosers and sectionalisers;No.;44;0;8,545455;0;0;0,08888889;0;0;3,622222;40
Aurora Energy;2017;Distribution switchgear;3.3/6.6/11/22kV RMU;No.;582;37;17,77663;0,44497608;0,09808612;0,12454212;0;0;2,125598;40
Aurora Energy;2017;Distribution switchgear;3.3/6.6/11/22kV Switch (ground mounted) - except RMU;No.;981;206,7;20,9684;0,36;0,07;0,06738544;0;0;2,255;35
Aurora Energy;2017;Distribution switchgear;3.3/6.6/11/22kV Switches and fuses (pole mounted);No.;6473;1788,4;24,1826;0,13818182;0,10545455;0,16847172;0;0;2,696364;35
Aurora Energy;2017;Distribution transformers;Ground Mounted Transformer;No.;2811;283,2;19,11455;0,00036062;0,05373242;0,01947349;0;0;3,48251;45
Aurora Energy;2017;Distribution transformers;Pole Mounted Transformer;No.;4134;1473,7;34,1836;0,02560386;0,33599034;0,04371981;0;0;2,72343;45
Aurora Energy;2017;Distribution transformers;Voltage regulators;No.;41;6,9;19,68293;0;0,14634146;0;0;0;3,268293;45
Aurora Energy;2017;LV cables;LV UG Cable;km;926;0;18,82073;0;0;0;0;0;3,845131;70
Aurora Energy;2017;LV lines;LV OH Conductor;km;1047;185,2;44,44699;0,7255;0,1942;0;0;0;1,3613;60
Aurora Energy;2017;Subtransmission cables;Subtransmission UG 110kV+ (Gas Pressurised);km;0;0;;0;0;0;0;0;;70
Aurora Energy;2017;Subtransmission cables;Subtransmission UG 110kV+ (Oil pressurised);km;0;0;;0;0;0;0;0;;70
Aurora Energy;2017;Subtransmission cables;Subtransmission UG 110kV+ (PILC);km;0;0;;0;0;0;0;0;;70
Aurora Energy;2017;Subtransmission cables;Subtransmission UG 110kV+ (XLPE);km;0;0;;0;0;0;0;0;;45
Aurora Energy;2017;Subtransmission cables;Subtransmission UG up to 66kV (Gas pressurised);km;36;0;52,55556;0;0;1;0;0;3;70
Aurora Energy;2017;Subtransmission cables;Subtransmission UG up to 66kV (Oil pressurised);km;25;0;40,8;0;0;0;0;0;3;70
Aurora Energy;2017;Subtransmission cables;Subtransmission UG up to 66kV (PILC);km;11;0;53,90909;0;0;0,03798769;0;0;3,222301;70
Aurora Energy;2017;Subtransmission cables;Subtransmission UG up to 66kV (XLPE);km;21;0;12,90476;0;0;0;0;0;3,943713;45
Aurora Energy;2017;Subtransmission cables;Subtransmission submarine cable;km;0;0;;0;0;0;0;0;;70
Aurora Energy;2017;Subtransmission lines;Subtransmission OH 110kV+ conductor;km;0;0;;0;0;0;0;0;;60
Aurora Energy;2017;Subtransmission lines;Subtransmission OH up to 66kV conductor;km;526;132,4;45,39164;0,34355443;0,15782466;0,20924084;0;0;2,213673;60
Aurora Energy;2017;Zone substation switchgear;22/33kV CB (Indoor);No.;6;0;22;0;0;0;0;0;4;45
Aurora Energy;2017;Zone substation switchgear;22/33kV CB (Outdoor);No.;53;15,2;27,77358;0,22641509;0,0754717;0,45283019;0;0;2,886792;40
Aurora Energy;2017;Zone substation switchgear;3.3/6.6/11/22kV CB (ground mounted);No.;348;197,7;35,56609;0,1831;0,1512;0,32558;0;0;2,814;35
Aurora Energy;2017;Zone substation switchgear;3.3/6.6/11/22kV CB (pole mounted);No.;15;7;30,33333;0,3;0,05;0,3;0;0;2,9;35
Aurora Energy;2017;Zone substation switchgear;33kV RMU;No.;0;0;;0;0;0;0;0;;40
Aurora Energy;2017;Zone substation switchgear;33kV Switch (Ground Mounted);No.;0;0;;0;0;0;0;0;;35
Aurora Energy;2017;Zone substation switchgear;33kV Switch (Pole Mounted);No.;240;91,1;28,7875;0,38356164;0,10958904;0,242;0;0;2,429224;35
Aurora Energy;2017;Zone substation switchgear;50/66/110kV CB (Indoor);No.;0;0;;0;0;0;0;0;;35
Aurora Energy;2017;Zone substation switchgear;50/66/110kV CB (Outdoor);No.;5;0;9,2;0;0;0;0;0;3,4;40
Aurora Energy;2017;Zone substation transformers;Zone Substation Transformers;No.;67;36,4;36,34328;0,05970149;0,25373134;0,20895522;0;0;2,731343;40
Buller Electricity;2017;Distribution cables;Distribution Submarine Cable;km;0;0;;0;0;0;0;0;;70
Buller Electricity;2017;Distribution cables;Distribution UG PILC;km;0;0;;0;0;0;0;0;;70
Buller Electricity;2017;Distribution cables;Distribution UG XLPE or PVC;km;19,75248;0,416697;12,8602;0;0,05;0;0;0;3,05;45
Buller Electricity;2017;Distribution lines;Distribution OH Aerial Cable Conductor;km;0;0;;0;0;0;0;0;;60
Buller Electricity;2017;Distribution lines;Distribution OH Open Wire Conductor;km;373,07;5,710501;32,25766;0,02;0,1;0;0,01;0;2,939394;60
Buller Electricity;2017;Distribution lines;SWER conductor;km;0;0;;0;0;0;0;0;;60
Buller Electricity;2017;Distribution poles;Concrete poles / steel structure;No.;5169;199,2;35,87773;0,005;0,018;0,068;0,064;0;3,856838;60
Buller Electricity;2017;Distribution poles;Other pole types;No.;238;0;16,82018;0,022;0,014;0,24;0,237;10;3,8519;60
Buller Electricity;2017;Distribution poles;Wood poles;No.;1598;214,6;28,81093;0,0177;0,0533;0,148;0,12;6;3,677386;45
Buller Electricity;2017;Distribution substations;Ground Mounted Substation Housing;No.;18;;13,72222;0;0,027;0,01;0,411;0;3,023769;
Buller Electricity;2017;Distribution switchgear;3.3/6.6/11/22kV CB (Indoor);No.;0;0;;0;0;0;0;0;;45
Buller Electricity;2017;Distribution switchgear;3.3/6.6/11/22kV CB (pole mounted) - reclosers and sectionalisers;No.;51;0;13,86275;0;0,0208;0;0;0;3,0834;40
Buller Electricity;2017;Distribution switchgear;3.3/6.6/11/22kV RMU;No.;9;0;12,33333;0,25;0,125;0,375;0;0;2,5;40
Buller Electricity;2017;Distribution switchgear;3.3/6.6/11/22kV Switch (ground mounted) - except RMU;No.;0;0;;0;0;0;0;0;;35
Buller Electricity;2017;Distribution switchgear;3.3/6.6/11/22kV Switches and fuses (pole mounted);No.;988;98,6;16,8308;0,025;0,09;0;0,02;1;3,086735;35
Buller Electricity;2017;Distribution transformers;Ground Mounted Transformer;No.;81;7,1;22,48148;0,014;0,042;0,057;0;0;3,07;45
Buller Electricity;2017;Distribution transformers;Pole Mounted Transformer;No.;709;123,9;26,71893;0,0017;0,0365;0,11;0,007;1;3,089426;45
Buller Electricity;2017;Distribution transformers;Voltage regulators;No.;9;1,2;21;0;0;0;0;0;3,4;45
Buller Electricity;2017;LV cables;LV UG Cable;km;31,46592;0;13,97922;0;0,02;0;0,01;0;3,171717;70
Buller Electricity;2017;LV lines;LV OH Conductor;km;111,258;4,272966;34,75414;0,01;0,08;0,06;0;0;2,96;60
Buller Electricity;2017;Subtransmission cables;Subtransmission UG 110kV+ (Gas Pressurised);km;0;0;;0;0;0;0;0;;70
Buller Electricity;2017;Subtransmission cables;Subtransmission UG 110kV+ (Oil pressurised);km;0;0;;0;0;0;0;0;;70
Buller Electricity;2017;Subtransmission cables;Subtransmission UG 110kV+ (PILC);km;0;0;;0;0;0;0;0;;70
Buller Electricity;2017;Subtransmission cables;Subtransmission UG 110kV+ (XLPE);km;0;0;;0;0;0;0;0;;45
Buller Electricity;2017;Subtransmission cables;Subtransmission UG up to 66kV (Gas pressurised);km;0;0;;0;0;0;0;0;;70
Buller Electricity;2017;Subtransmission cables;Subtransmission UG up to 66kV (Oil pressurised);km;0;0;;0;0;0;0;0;;70
Buller Electricity;2017;Subtransmission cables;Subtransmission UG up to 66kV (PILC);km;0;0;;0;0;0;0;0;;70
Buller Electricity;2017;Subtransmission cables;Subtransmission UG up to 66kV (XLPE);km;0,809;0;11,18291;0;0;0;0;0;;45
Buller Electricity;2017;Subtransmission cables;Subtransmission submarine cable;km;0;0;;0;0;0;0;0;;70
Buller Electricity;2017;Subtransmission lines;Subtransmission OH 110kV+ conductor;km;1,198;0;12,89966;0;0;0;0;0;3;60
Buller Electricity;2017;Subtransmission lines;Subtransmission OH up to 66kV conductor;km;104,4895;0,3593854;33,53922;0;0;0;0;0;;60
Buller Electricity;2017;Zone substation switchgear;22/33kV CB (Indoor);No.;0;0;;0;0;0;0;0;;45
Buller Electricity;2017;Zone substation switchgear;22/33kV CB (Outdoor);No.;16;0;13,5;0;0;0;0;0;3;40
Buller Electricity;2017;Zone substation switchgear;3.3/6.6/11/22kV CB (ground mounted);No.;0;0;;0;0;0;0;0;;35
Buller Electricity;2017;Zone substation switchgear;3.3/6.6/11/22kV CB (pole mounted);No.;25;0;21,16;0;0;0;0;0;3;35
Buller Electricity;2017;Zone substation switchgear;33kV RMU;No.;0;0;;0;0;0;0;0;;40
Buller Electricity;2017;Zone substation switchgear;33kV Switch (Ground Mounted);No.;0;0;;0;0;0;0;0;;35
Buller Electricity;2017;Zone substation switchgear;33kV Switch (Pole Mounted);No.;30;0,6;13,9;0;0;0;0;0;3;35
Buller Electricity;2017;Zone substation switchgear;50/66/110kV CB (Indoor);No.;0;0;;0;0;0;0;0;;35
Buller Electricity;2017;Zone substation switchgear;50/66/110kV CB (Outdoor);No.;2;0;13;0;0;0;0;0;3;40
Buller Electricity;2017;Zone substation transformers;Zone Substation Transformers;No.;13;4,8;30,76923;0,1;0,3;0;0;0;2,5;40
Centralines;2017;Distribution cables;Distribution Submarine Cable;km;0;0;;0;0;0;0;0;;70
Centralines;2017;Distribution cables;Distribution UG PILC;km;2,955359;0;27,1308;0;0;0,005;0;0;3,95;70
Centralines;2017;Distribution cables;Distribution UG XLPE or PVC;km;31,75578;0,5635574;18,23009;0;0;0,005;0;0;3,95;45
Centralines;2017;Distribution lines;Distribution OH Aerial Cable Conductor;km;0;0;;0;0;0;0;0;;60
Centralines;2017;Distribution lines;Distribution OH Open Wire Conductor;km;1393,926;0;29,43614;0;0,01;0,01;0;0;3,03;60
Centralines;2017;Distribution lines;SWER conductor;km;0;0;;0;0;0;0;0;;60
Centralines;2017;Distribution poles;Concrete poles / steel structure;No.;19520;4931,8;40,62234;0;0,005;0,01;0;0;3,325;60
Centralines;2017;Distribution poles;Other pole types;No.;0;0;;0;0;0;0;0;;60
Centralines;2017;Distribution poles;Wood poles;No.;218;92;43,18807;0;0,18;0,2;0;0;2,88;45
Centralines;2017;Distribution substations;Ground Mounted Substation Housing;No.;9;;30,11111;0;0;0;0;0;4;
Centralines;2017;Distribution switchgear;3.3/6.6/11/22kV CB (Indoor);No.;0;0;;0;0;0;0;0;;45
Centralines;2017;Distribution switchgear;3.3/6.6/11/22kV CB (pole mounted) - reclosers and sectionalisers;No.;79;8;16,49367;0;0,03;0,05;0;0;3,49;40
Centralines;2017;Distribution switchgear;3.3/6.6/11/22kV RMU;No.;16;0;11,3125;0;0,05;0,02;0;0;3,75;40
Centralines;2017;Distribution switchgear;3.3/6.6/11/22kV Switch (ground mounted) - except RMU;No.;7;0;8,571428;0;0;0;0;0;;35
Centralines;2017;Distribution switchgear;3.3/6.6/11/22kV Switches and fuses (pole mounted);No.;3224;99,2;11,42462;0;0,01;0,02;0;40;3,51;35
Centralines;2017;Distribution transformers;Ground Mounted Transformer;No.;167;7,1;15,17365;0;0,01;0,01;0;0;3,78;45
Centralines;2017;Distribution transformers;Pole Mounted Transformer;No.;2137;305,2;26,59944;0;0,01;0,015;0;0;3,29;45
Centralines;2017;Distribution transformers;Voltage regulators;No.;9;1,2;24,33333;0;0,05;0,02;0;0;3,8;45
Centralines;2017;LV cables;LV UG Cable;km;70,29588;0;23,49711;0;0;0,005;0;0;3,73;70
Centralines;2017;LV lines;LV OH Conductor;km;202,8035;0;31,05836;0;0,005;0,005;0;0;3,095;60
Centralines;2017;Subtransmission cables;Subtransmission UG 110kV+ (Gas Pressurised);km;0;0;;0;0;0;0;0;;70
Centralines;2017;Subtransmission cables;Subtransmission UG 110kV+ (Oil pressurised);km;0;0;;0;0;0;0;0;;70
Centralines;2017;Subtransmission cables;Subtransmission UG 110kV+ (PILC);km;0;0;;0;0;0;0;0;;70
Centralines;2017;Subtransmission cables;Subtransmission UG 110kV+ (XLPE);km;0;0;;0;0;0;0;0;;45
Centralines;2017;Subtransmission cables;Subtransmission UG up to 66kV (Gas pressurised);km;0;0;;0;0;0;0;0;;70
Centralines;2017;Subtransmission cables;Subtransmission UG up to 66kV (Oil pressurised);km;0;0;;0;0;0;0;0;;70
Centralines;2017;Subtransmission cables;Subtransmission UG up to 66kV (PILC);km;0;0;;0;0;0;0;0;;70
Centralines;2017;Subtransmission cables;Subtransmission UG up to 66kV (XLPE);km;1,795849;0;8,814583;0;0;0;0;0;3,95;45
Centralines;2017;Subtransmission cables;Subtransmission submarine cable;km;0;0;;0;0;0;0;0;;70
Centralines;2017;Subtransmission lines;Subtransmission OH 110kV+ conductor;km;0;0;;0;0;0;0;0;;60
Centralines;2017;Subtransmission lines;Subtransmission OH up to 66kV conductor;km;94,0619;0;31,62581;0;0;0;0;0;3,06;60
Centralines;2017;Zone substation switchgear;22/33kV CB (Indoor);No.;0;0;;0;0;0;0;0;;45
Centralines;2017;Zone substation switchgear;22/33kV CB (Outdoor);No.;9;0;5,777778;0;0;0;0;0;4;40
Centralines;2017;Zone substation switchgear;3.3/6.6/11/22kV CB (ground mounted);No.;26;17;29,88461;0;0;0;0;0;3,33;35
Centralines;2017;Zone substation switchgear;3.3/6.6/11/22kV CB (pole mounted);No.;2;0;5;0;0;0;0;0;4;35
Centralines;2017;Zone substation switchgear;33kV RMU;No.;0;0;;0;0;0;0;0;;40
Centralines;2017;Zone substation switchgear;33kV Switch (Ground Mounted);No.;0;0;;0;0;0;0;0;;35
Centralines;2017;Zone substation switchgear;33kV Switch (Pole Mounted);No.;16;2;12,625;0;0,05;0;0;0;3,5;35
Centralines;2017;Zone substation switchgear;50/66/110kV CB (Indoor);No.;0;0;;0;0;0;0;0;;35
Centralines;2017;Zone substation switchgear;50/66/110kV CB (Outdoor);No.;0;0;;0;0;0;0;0;;40
Centralines;2017;Zone substation transformers;Zone Substation Transformers;No.;7;1,6;19,57143;0;0;0;0;0;3,43;40
Counties Power;2017;Distribution cables;Distribution Submarine Cable;km;1,775124;0;7,563816;0;0;0;0;0;4;70
Counties Power;2017;Distribution cables;Distribution UG PILC;km;28,39785;0;32,67959;0;0,1431;0;0;0;3,1536;70
Counties Power;2017;Distribution cables;Distribution UG XLPE or PVC;km;221,9061;0,2622186;10,85005;0,0014;0,0002;0;0;0;3,901;45
Counties Power;2017;Distribution lines;Distribution OH Aerial Cable Conductor;km;0;0;;0;0;0;0;0;;60
Counties Power;2017;Distribution lines;Distribution OH Open Wire Conductor;km;1452,523;143,3692;35,14301;0,0189;0,1341;0;0;0;3,1845;60
Counties Power;2017;Distribution lines;SWER conductor;km;0;0;;0;0;0;0;0;;60
Counties Power;2017;Distribution poles;Concrete poles / steel structure;No.;25907;285;28,15137;0,0007;0,0287;0,0007;0,0004;16;3,462085;60
Counties Power;2017;Distribution poles;Other pole types;No.;6;0;3,833333;0,0908;0,0455;0,0908;0,0455;0;3,428811;60
Counties Power;2017;Distribution poles;Wood poles;No.;1082;168,4;28,6026;0,2779;0,1172;0,2779;0,0021;5;2,4286;45
Counties Power;2017;Distribution substations;Ground Mounted Substation Housing;No.;798;;20,07393;0,2557;0,4419;0,2557;0;0;2,07;
Counties Power;2017;Distribution switchgear;3.3/6.6/11/22kV CB (Indoor);No.;0;0;;0;0;0;0;0;;45
Counties Power;2017;Distribution switchgear;3.3/6.6/11/22kV CB (pole mounted) - reclosers and sectionalisers;No.;119;0,8;11,94958;0;0,1379;0;0;0;3,5173;40
Counties Power;2017;Distribution switchgear;3.3/6.6/11/22kV RMU;No.;189;12,4;12,26455;0,0682;0,0739;0,0682;0;0;3,4999;40
Counties Power;2017;Distribution switchgear;3.3/6.6/11/22kV Switch (ground mounted) - except RMU;No.;0;0;;0;0;0;0;0;;35
Counties Power;2017;Distribution switchgear;3.3/6.6/11/22kV Switches and fuses (pole mounted);No.;4934;1400;27,55655;0,0273;0,215;0;0;0;2,9995;35
Counties Power;2017;Distribution transformers;Ground Mounted Transformer;No.;800;29,3;15,0225;0,0347;0,0476;0,0347;0;0;3,4871;45
Counties Power;2017;Distribution transformers;Pole Mounted Transformer;No.;3142;262,2;20,96722;0,0724;0,1313;0,04;0;0;3,169;45
Counties Power;2017;Distribution transformers;Voltage regulators;No.;4;1;28,25;0;0,1429;0;0;0;3,7142;45
Counties Power;2017;LV cables;LV UG Cable;km;619,1704;0;14,17699;0,0008;0,0239;0;0;0,17150217;3,689;70
Counties Power;2017;LV lines;LV OH Conductor;km;754,5551;0,6021557;21,53857;0,0045;0,0392;0;0,0229;0;3,279398;60
Counties Power;2017;Subtransmission cables;Subtransmission UG 110kV+ (Gas Pressurised);km;0;0;;0;0;0;0;0;;70
Counties Power;2017;Subtransmission cables;Subtransmission UG 110kV+ (Oil pressurised);km;0;0;;0;0;0;0;0;;70
Counties Power;2017;Subtransmission cables;Subtransmission UG 110kV+ (PILC);km;0;0;;0;0;0;0;0;;70
Counties Power;2017;Subtransmission cables;Subtransmission UG 110kV+ (XLPE);km;0;0;;0;0;0;0;0;;45
Counties Power;2017;Subtransmission cables;Subtransmission UG up to 66kV (Gas pressurised);km;0;0;;0;0;0;0;0;;70
Counties Power;2017;Subtransmission cables;Subtransmission UG up to 66kV (Oil pressurised);km;0;0;;0;0;0;0;0;;70
Counties Power;2017;Subtransmission cables;Subtransmission UG up to 66kV (PILC);km;0;0;;0;0;0;0;0;;70
Counties Power;2017;Subtransmission cables;Subtransmission UG up to 66kV (XLPE);km;2,277499;0;10,41527;0;0;0;0;0;3,7768;45
Counties Power;2017;Subtransmission cables;Subtransmission submarine cable;km;0;0;;0;0;0;0;0;;70
Counties Power;2017;Subtransmission lines;Subtransmission OH 110kV+ conductor;km;71,70988;3,448387;16,52811;0;0;0;0;0;3,9974;60
Counties Power;2017;Subtransmission lines;Subtransmission OH up to 66kV conductor;km;87,08434;0;40,17094;0,0474;0;0;0;0;3,0983;60
Counties Power;2017;Zone substation switchgear;22/33kV CB (Indoor);No.;0;0;;0;0;0;0;0;3,727;45
Counties Power;2017;Zone substation switchgear;22/33kV CB (Outdoor);No.;12;3;28,75;0,0833;0,1667;0,25;0;0;3,4167;40
Counties Power;2017;Zone substation switchgear;3.3/6.6/11/22kV CB (ground mounted);No.;81;23,1;23,12346;0,25;0,472;0,7222;0;0;2,028;35
Counties Power;2017;Zone substation switchgear;3.3/6.6/11/22kV CB (pole mounted);No.;0;0;;0;0;0;0;0;;35
Counties Power;2017;Zone substation switchgear;33kV RMU;No.;0;0;;0;0;0;0;0;;40
Counties Power;2017;Zone substation switchgear;33kV Switch (Ground Mounted);No.;32;26,6;49,5;0;0;0;0;0;;35
Counties Power;2017;Zone substation switchgear;33kV Switch (Pole Mounted);No.;2;0;22;0,4828;0,3448;0,4828;0;0;1,8275;35
Counties Power;2017;Zone substation switchgear;50/66/110kV CB (Indoor);No.;0;0;;0;0;0;0;0;;35
Counties Power;2017;Zone substation switchgear;50/66/110kV CB (Outdoor);No.;17;0;3,588235;0;0;0;0;0;4;40
Counties Power;2017;Zone substation transformers;Zone Substation Transformers;No.;18;7,6;33,66667;0;0,3529;0,2941;0;0;3;40
Eastland Network;2017;Distribution cables;Distribution Submarine Cable;km;0;0;;0;0;0;0;0;;70
Eastland Network;2017;Distribution cables;Distribution UG PILC;km;104;0;27,62899;0;0;0;0;0;3,675439;70
Eastland Network;2017;Distribution cables;Distribution UG XLPE or PVC;km;31;1,849837;19,86829;0;0;0;0;0;3,5;45
Eastland Network;2017;Distribution lines;Distribution OH Aerial Cable Conductor;km;0;0;;0;0;0;0;0;;60
Eastland Network;2017;Distribution lines;Distribution OH Open Wire Conductor;km;2396,366;575,3773;48,87115;0,00124792;0,00374376;0,0062396;0;0;3,157654;60
Eastland Network;2017;Distribution lines;SWER conductor;km;1;0;31,99986;0;0;0;0;0;3;60
Eastland Network;2017;Distribution poles;Concrete poles / steel structure;No.;15752;71,4;21,46242;0,01165468;0,03496403;0,05827338;0;0;3,737554;60
Eastland Network;2017;Distribution poles;Other pole types;No.;0;0;;0;0;0;0;0;;60
Eastland Network;2017;Distribution poles;Wood poles;No.;18564;8803,1;37,08468;0,0274681;0,08240431;0,13734051;0;0;3,142046;45
Eastland Network;2017;Distribution substations;Ground Mounted Substation Housing;No.;0;;;0,01401051;0,04203152;0,07005254;0;0;3,562172;
Eastland Network;2017;Distribution switchgear;3.3/6.6/11/22kV CB (Indoor);No.;22;2,1;23,59091;0;0;0;0;0;3,555556;45
Eastland Network;2017;Distribution switchgear;3.3/6.6/11/22kV CB (pole mounted) - reclosers and sectionalisers;No.;49;5;24,5102;0,02564103;0,07692308;0,12820513;0;0;3,615385;40
Eastland Network;2017;Distribution switchgear;3.3/6.6/11/22kV RMU;No.;259;4,2;15,14672;0,012;0,036;0,06;0;0;3,832;40
Eastland Network;2017;Distribution switchgear;3.3/6.6/11/22kV Switch (ground mounted) - except RMU;No.;80;5,1;18,8375;0,01801802;0,05405405;0,09009009;0;0;3,747748;35
