2010;ID;FS1;Operating Expenditure;Service interruptions and emergencies;Service interruptions and emergencies;constant;$000s;545,3994751;4956,952637;99,64273834;455,8261108;1482,775879;1126,729492;1532,96521;420,470459;453,3197021;681,46698;758,8178101;926,6774902;111,6874695;590,4187622;237,6096039;1497,926025;3567,429199;1570,194336;7283,364258;97,45278931;0;2990,377197;1128,919434;3623,444824;17334,00781;2336,557129;490,9554749;4721,868164;957,0083008;61980,26563;48571,5;13408,76367;2010IDOperating ExpenditureService interruptions and emergenciesService interruptions and emergenciesconstant
2010;ID;FS1;Operating Expenditure;Service interruptions and emergencies;Service interruptions and emergencies;nominal;$000s;498,0929871;4527;91;416,2890015;1354,16394;1029;1400;384;414;622,3583984;693;846,2999878;102;539,2074585;217;1368;3258;1434;6651,625;89;0;2731;1031;3309,156982;15830,50293;2133,890625;448,3713379;4312,306152;874;56604,26172;44358,53516;12245,72559;2010IDOperating ExpenditureService interruptions and emergenciesService interruptions and emergenciesnominal
2010;ID;FS1;Operating Expenditure;System operations and network support;System operations and network support;constant;$000s;3472,655762;5300,774902;600,0463867;398,1658325;1916,215332;1516,540649;1344,629517;1538,440063;1087,310303;1813,896606;0;490,0013733;347,1071167;1647,831055;1145,343994;547,4876099;10697,90723;108,4025421;6628,182129;301,1181641;1911,82666;2117,681885;1636,987915;3843,928955;2289,593018;3464,425781;1014,563354;15786,20215;1357,769165;74325,03906;60025,75781;14299,2832;2010IDOperating ExpenditureSystem operations and network supportSystem operations and network supportconstant
2010;ID;FS1;Operating Expenditure;System operations and network support;System operations and network support;nominal;$000s;3171,447021;4841;548;363,6300049;1750,008057;1385;1228;1405;993;1656,564209;0;447,5;317;1504,90271;1046;500;9770;99;6053,271484;275;1746;1934;1495;3510,51709;2091;3163,930908;926,5628662;14416,9502;1240;67878,28125;54819,27734;13059,00098;2010IDOperating ExpenditureSystem operations and network supportSystem operations and network supportnominal
2010;ID;FS1;Operating Expenditure;Total Operational Expenditure;Total Operational Expenditure;constant;$000s;11265,90625;21913,73828;2760,432373;2870,17627;10512,2002;6393,560059;9042,304688;6787,750977;4837,600098;7517,675293;9712,429688;17127,38281;2357,481445;8135,178711;3427,272217;17017,00977;44773,53516;5495,680176;62886,57422;1991,759766;7521,384277;12452,05762;12498,04688;28221,32813;98681,75;18537,5293;5534,631836;34145,32813;8092,961426;482510,7188;366302,6875;116207,9688;2010IDOperating ExpenditureTotal Operational ExpenditureTotal Operational Expenditureconstant
2010;ID;FS1;Operating Expenditure;Total Operational Expenditure;Total Operational Expenditure;nominal;$000s;10288,73242;20013;2521;2621,225098;9600,400391;5839;8258;6199;4418;6865,612793;8870;15641,7998;2153;7429,555664;3130;15541;40890;5019;57431,96484;1819;6869;11372;11414;25773,48633;90122,36719;16929,63477;5054,572754;31183,6543;7391;440659;334530,5938;106128,4063;2010IDOperating ExpenditureTotal Operational ExpenditureTotal Operational Expenditurenominal
2010;ID;FS1;Operating Expenditure;Total opex;Operational expenditure;constant;$000s;11079,9826;20916,21558;2760,432411;2801,133717;10512,19983;6270,922913;8907,623093;6473,493164;4698,53833;7342,550186;9712,42984;16974,30444;2291,783043;7947,938293;3333,104416;16734,50531;42460,94702;5310,629471;61584,00635;1966,575378;7337,428711;12108,23544;12187,07388;27729,11645;93002,99829;17945,14801;5374,050919;31643,7865;7976,894043;465384,0625;351078,5313;114305,5078;2010IDOperating ExpenditureTotal opexOperational expenditureconstant
2010;ID;FS1;Operating Expenditure;Total opex;Operational expenditure;nominal;$000s;10118,93497;19102;2521;2558,171043;9600,400208;5727;8135;5912;4291;6705,67746;8870;15501,99982;2093;7258,555725;3044;15283;38778;4850;56242,37744;1796;6701;11058;11130;25323,96824;84936,17188;16388,63458;4907,920349;28899,09082;7285;425017,875;320626,9688;104390,9531;2010IDOperating ExpenditureTotal opexOperational expenditurenominal
2010;ID;MP3;Reliability;Number of interruptions;Class B;NA;number;258;249;60;116;132;204;40;309;8;51;363;274;28;208;144;310;408;404;1186;86;331;469;159;448;583;76;77;106;104;7191;5056;2135;2010IDReliabilityNumber of interruptionsClass BNA
2010;ID;MP3;Reliability;Number of interruptions;Class C;NA;number;144;427;64;131;129;293;125;215;24;99;167;376;9;138;86;255;403;192;1848;50;899;401;288;311;861;206;97;225;110;8573;6507;2066;2010IDReliabilityNumber of interruptionsClass CNA
2010;ID;MP3;Reliability;SAIDI;Class B;NA;SAIDI;64,7;11,17;147,8;68,64;12,599334;73,61;4,47;105,5935986;2,759;16,88332175;75,18;103,56;54,38;61,88;14,68;27,03;20,72;168,903;41,79253791;29,39;89,1;77,373;23,08861255;38,04;9,626978333;9,83523102;43,28;2,94;54,18;1453,20459;853,8270264;599,3775635;2010IDReliabilitySAIDIClass BNA
2010;ID;MP3;Reliability;SAIDI;Class C;NA;SAIDI;267,67;61,3;154,5;64,36;65,69496113;238,66;158,82;80,47122261;27,232;123,016429;64,93;180,23;24,916;86,42;49,61;105,27;40,44;163,735;184,2926912;36,49;204,16;132,137;439,9432749;72,84;57,1522299;65,14487011;83,54;37,69;225,12;3495,785889;2174,299072;1321,486816;2010IDReliabilitySAIDIClass CNA
2010;ID;MP3;Reliability;SAIFI;Class B;NA;SAIFI;0,35;0,09;0,49;0,28;0,117348;0,51;0,02;0,38627451;0,0172;0,098941518;0,52;0,41;0,182;0,28;0,07;0,18;0,08;0,7392;0,211737604;0,17;0,54;0,3485;0,154574235;0,2;0,046974864;0,07616516;0,1988;0,03;0,18;6,977715492;4,196902752;2,780813217;2010IDReliabilitySAIFIClass BNA
2010;ID;MP3;Reliability;SAIFI;Class C;NA;SAIFI;1,83;1,25;1,75;2,06;1,997321071;2,95;3,13;1,084256055;0,8258;2,264089256;1,31;2,42;0,575;1,48;1,39;2,19;0,49;2,5199;2,267142356;0,57;2,09;2,5328;4,038056072;1,39;0,971263064;1,08475159;1,7097;0,56;1,84;50,5700798;28,64550591;21,92457199;2010IDReliabilitySAIFIClass CNA
2011;ID;FS2;Capital Expenditure;All assets;Expenditure on assets;constant;$000s;16288,10318;24265,75195;1576,016708;6055,009094;12368,371;5570,652039;6409,841751;17831,96436;4214,451782;6539,661552;13261,59131;16592,22766;2064,020144;6647,009064;5211,682194;11492,87085;0;10283,61044;86833,81885;1643,549149;9526,054718;13403,08908;15256,70813;39447,68262;162865,9316;54780,71094;5735,943604;29714,68262;4305,881348;590186,875;443405,125;146781,75;2011IDCapital ExpenditureAll assetsExpenditure on assetsconstant
